Nom,Categorie,CID,Formule,Masse_molaire,LogP,HBD,HBA,TPSA,SMILES,Source_structure,Source_toxicologie,Plante,Partie_utilisee,Statut_donnees,RDKit_Masse_molaire,RDKit_LogP,RDKit_HBD,RDKit_HBA,RDKit_TPSA,Atomes_lourds,Anneaux,Liaisons_rotatables,LD50_mg_kg,LogLD50,Toxicite,Risque,RKdit_masse_molaire
CID_75549,Industrial,75549,C13H10O3,214.22,3.2,1,3,46.5,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)O,PubChem,,,,Structure_PubChem,214.22,2.6114,1,3,46.53,16,2,2,,,,,214.22
CID_75710,Industrial,75710,C6H5FS,128.17,2.4,1,2,1.0,C1=CC(=CC(=C1)S)F,PubChem,,,,Structure_PubChem,128.171,2.1144,1,1,0.0,8,1,0,,,,,128.171
CID_75787,Industrial,75787,C8H8O4,168.15,2.5,2,4,66.8,COC1=CC(=C(C=C1)O)C(=O)O,PubChem,,,,Structure_PubChem,168.148,1.099,2,3,66.76,12,1,2,,,,,168.148
CID_75790,Industrial,75790,C6H4ClFO,146.54,2.4,1,2,20.2,C1=CC(=C(C=C1O)Cl)F,PubChem,,,,Structure_PubChem,146.548,2.1847,1,1,20.23,9,1,0,,,,,146.548
CID_75822,Industrial,75822,C12H10ClSb,311.42,,0,0,0.0,C1=CC=C(C=C1)[Sb](C2=CC=CC=C2)Cl,PubChem,,,,Structure_PubChem,311.425,2.0311,0,0,0.0,14,2,2,,,,,311.425
CID_75927,Industrial,75927,C6H4F2O,130.09,2,1,3,20.2,C1=CC(=C(C=C1O)F)F,PubChem,,,,Structure_PubChem,130.093,1.6704,1,1,20.23,9,1,0,,,,,130.093
CID_75928,Industrial,75928,C6H4F2O,130.09,1.8,1,3,20.2,C1=C(C=C(C=C1F)F)O,PubChem,,,,Structure_PubChem,130.093,1.6704,1,1,20.23,9,1,0,,,,,130.093
CID_76276,Industrial,76276,C8H5N2P,160.11,1.6,0,2,47.6,C1=CC=C(C=C1)P(C#N)C#N,PubChem,,,,Structure_PubChem,160.116,1.756,0,2,47.58,11,1,1,,,,,160.116
CID_76348,Industrial,76348,C12H8I2,406.00,5.7,0,0,0.0,C1=CC(=CC=C1C2=CC=C(C=C2)I)I,PubChem,,,,Structure_PubChem,406.004,4.5628,0,0,0.0,14,2,1,,,,,406.004
CID_76396,Industrial,76396,C3H5IO,183.98,0.6,0,1,17.1,CC(=O)CI,PubChem,,,,Structure_PubChem,183.976,1.0104,0,1,17.07,5,0,1,,,,,183.976
CID_76446,Industrial,76446,C6H8O3Si,156.21,,3,3,60.7,C1=CC=C(C=C1)[Si](O)(O)O,PubChem,,,,Structure_PubChem,156.213,-1.1906,3,3,60.69,10,1,1,,,,,156.213
CID_76560,Industrial,76560,C2H6Cl3OTi,200.29,,1,1,20.2,CCO.Cl[Ti](Cl)Cl,PubChem,,,,Structure_PubChem,200.295,2.0646,1,1,20.23,7,0,0,,,,,200.295
CID_76600,Industrial,76600,C8H8O5,184.15,1.3,3,5,87.0,COC(=O)C1=C(C=C(C=C1O)O)O,PubChem,,,,Structure_PubChem,184.147,0.59,3,5,86.99,13,1,1,,,,,184.147
CID_76613,Industrial,76613,C11H12O4,208.21,1.4,1,4,63.6,COC1=CC=C(C=C1)C(=O)CCC(=O)O,PubChem,,,,Structure_PubChem,208.213,1.7427,1,3,63.6,15,1,5,,,,,208.213
CID_76771,Industrial,76771,C6H5Na2O4P,218.05,,0,4,72.4,C1=CC=C(C=C1)OP(=O)([O-])[O-].[Na+].[Na+],PubChem,,,,Structure_PubChem,218.056,-6.0979,0,4,72.42,13,1,2,,,,,218.056
CID_76799,Industrial,76799,C7H5Cl3Hg,396.1,,0,0,0.0,C1=CC=C(C=C1)[Hg]C(Cl)(Cl)Cl,PubChem,,,,Structure_PubChem,396.066,2.7221,0,0,0.0,11,1,1,,,,,396.066
CID_76801,Industrial,76801,C7H5Br3Hg,529.42,,0,0,0.0,C1=CC=C(C=C1)[Hg]C(Br)(Br)Br,PubChem,,,,Structure_PubChem,529.419,3.1904,0,0,0.0,11,1,1,,,,,529.419
CID_76851,Industrial,76851,C10H12,132.20,3.4,0,0,0.0,CC1=CC=C(C=C1)CC=C,PubChem,,,,Structure_PubChem,132.206,2.7235,0,0,0.0,10,1,2,,,,,132.206
CID_77353,Industrial,77353,C12H14,158.24,4.9,0,0,0.0,CC(=C)C1=CC(=CC=C1)C(=C)C,PubChem,,,,Structure_PubChem,158.244,3.7528,0,0,0.0,12,1,2,,,,,158.244
CID_77553,Industrial,77553,C11H8O3,188.18,1.8,0,3,43.4,CC(=O)C1=CC2=CC=CC=C2OC1=O,PubChem,,,,Structure_PubChem,188.182,1.9956,0,3,47.28,14,2,1,,,,,188.182
CID_77674,Industrial,77674,C2H6Cl2OTi,164.84,,1,1,20.2,CCO.Cl[Ti]Cl,PubChem,,,,Structure_PubChem,164.842,1.3751,1,1,20.23,6,0,0,,,,,164.842
CID_77793,Industrial,77793,C16H12O3,252.26,3.5,0,3,35.5,COC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,PubChem,,,,Structure_PubChem,252.269,3.4686,0,3,39.44,19,3,2,,,,,252.269
CID_77878,Industrial,77878,C6H7ClSi,142.66,,0,0,0.0,C1=CC=C(C=C1)[SiH2]Cl,PubChem,,,,Structure_PubChem,142.661,0.6345,0,0,0.0,8,1,1,,,,,142.661
CID_77885,Industrial,77885,C8H9I,232.06,3.3,0,0,0.0,CC1=CC(=C(C=C1)I)C,PubChem,,,,Structure_PubChem,232.064,2.908,0,0,0.0,9,1,0,,,,,232.064
CID_78050,Industrial,78050,C7H8Se,171.11,,0,0,0.0,C[Se]C1=CC=CC=C1,PubChem,,,,Structure_PubChem,171.101,1.0642,0,0,0.0,8,1,1,,,,,171.101
CID_78094,Industrial,78094,C10H10O4,194.18,1.6,1,4,63.6,CC1=C(C(=CC=C1)C(=O)O)OC(=O)C,PubChem,,,,Structure_PubChem,194.186,1.6185,1,3,63.6,14,1,2,,,,,194.186
CID_78126,Industrial,78126,C8H10S,138.23,2.6,1,1,1.0,C1=CC=C(C=C1)CCS,PubChem,,,,Structure_PubChem,138.235,2.1589,1,1,0.0,9,1,2,,,,,138.235
CID_78252,Industrial,78252,C8H10S,138.23,2.6,1,1,1.0,CC1=CC=C(C=C1)CS,PubChem,,,,Structure_PubChem,138.235,2.4248,1,1,0.0,9,1,1,,,,,138.235
CID_78277,Industrial,78277,C12H10As2,304.05,,0,0,0.0,C1=CC=C(C=C1)[As]=[As]C2=CC=CC=C2,PubChem,,,,Structure_PubChem,304.056,0.9608,0,0,0.0,14,2,2,,,,,304.056
CID_78631,Industrial,78631,C10H12O3,180.20,1.9,1,3,46.5,CCOC1=CC=C(C=C1)CC(=O)O,PubChem,,,,Structure_PubChem,180.203,1.7124,1,2,46.53,13,1,4,,,,,180.203
CID_78681,Industrial,78681,C5H5Na,88.08,,0,1,0.0,[CH-]1C=CC=C1.[Na+],PubChem,,,,Structure_PubChem,88.085,-1.5905,0,0,0.0,6,1,0,,,,,88.085
CID_79152,Industrial,79152,C5H5Cl3Ti,219.31,,0,1,0.0,[CH-]1C=CC=C1.Cl[Ti+](Cl)Cl,PubChem,,,,Structure_PubChem,219.321,3.4715,0,0,0.0,9,1,0,,,,,219.321
CID_79371,Industrial,79371,C21H21Sb,395.2,,0,0,0.0,CC1=CC=C(C=C1)[Sb](C2=CC=C(C=C2)C)C3=CC=C(C=C3)C,PubChem,,,,Structure_PubChem,395.159,3.1281,0,0,0.0,22,3,3,,,,,395.159
CID_79523,Industrial,79523,C9H10O4,182.17,2.4,1,4,55.8,COC1=CC(=C(C=C1)C(=O)OC)O,PubChem,,,,Structure_PubChem,182.175,1.1874,1,4,55.76,13,1,2,,,,,182.175
CID_79752,Industrial,79752,C14H14,182.26,4.3,0,0,0.0,CCC1=CC(=CC=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,182.266,3.916,0,0,0.0,14,2,2,,,,,182.266
CID_79786,Industrial,79786,C14H14,182.26,5.1,0,0,0.0,CCC1=CC=C(C=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,182.266,3.916,0,0,0.0,14,2,2,,,,,182.266
CID_79799,Industrial,79799,C7H9BO2,135.96,,2,2,40.5,B(C1=CC=C(C=C1)C)(O)O,PubChem,,,,Structure_PubChem,135.959,-0.3252,2,2,40.46,10,1,1,,,,,135.959
CID_80075,Industrial,80075,C6H9NO,111.14,,1,1,24.1,C1=CC=C(C=C1)[O-].[NH4+],PubChem,,,,Structure_PubChem,111.144,1.1364,1,1,59.56,8,1,0,,,,,111.144
CID_80196,Industrial,80196,C6H10O5,162.14,,5,5,62.7,C1=C(C=C(C=C1O)O)O.O.O,PubChem,,,,Structure_PubChem,162.141,-0.846,3,3,123.69,11,1,0,,,,,162.141
CID_80201,Industrial,80201,C11H14O4,210.23,2.7,1,4,55.8,CCOC(=O)C1=C(C=C(C=C1C)OC)O,PubChem,,,,Structure_PubChem,210.229,1.8859,1,4,55.76,15,1,3,,,,,210.229
CID_80271,Industrial,80271,C21H21P,304.4,5.7,0,0,0.0,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,PubChem,,,,Structure_PubChem,304.373,4.3701,0,0,0.0,22,3,3,,,,,304.373
CID_80279,Industrial,80279,C6H5F,101.13,2.3,0,1,0.0,[2H]C1=C(C(=C(C(=C1[2H])[2H])F)[2H])[2H],PubChem,,,,Structure_PubChem,101.1345,1.8257,0,0,0.0,7,1,0,,,,,101.1345
CID_80630,Industrial,80630,C14H14O,198.26,4.4,1,1,20.2,C1=CC=C(C=C1)CCC2=CC=C(C=C2)O,PubChem,,,,Structure_PubChem,198.265,3.1774,1,1,20.23,15,2,3,,,,,198.265
CID_80715,Industrial,80715,C18H20,236.4,6,0,0,0.0,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,236.358,5.0677,0,0,0.0,18,2,4,,,,,236.358
CID_80757,Industrial,80757,C14H23P,222.31,4,0,0,0.0,CCCCP(CCCC)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,222.312,4.394,0,0,0.0,15,1,7,,,,,222.312
CID_80793,Industrial,80793,C6H5AsI2,405.83,,0,0,0.0,C1=CC=C(C=C1)[As](I)I,PubChem,,,,Structure_PubChem,405.836,2.2518,0,0,0.0,9,1,1,,,,,405.836
CID_80879,Industrial,80879,C6H4F2O,130.09,1.8,1,3,20.2,C1=CC(=C(C(=C1)F)F)O,PubChem,,,,Structure_PubChem,130.093,1.6704,1,1,20.23,9,1,0,,,,,130.093
CID_80932,Industrial,80932,C20H28Sn,387.1,,0,0,0.0,CCCC[Sn](CCCC)(C1=CC=CC=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,387.155,4.8498,0,0,0.0,21,2,8,,,,,387.155
CID_81312,Industrial,81312,C7H9O3P,172.12,-0.1,2,3,57.5,C1=CC=C(C=C1)CP(=O)(O)O,PubChem,,,,Structure_PubChem,172.12,1.3643,2,1,57.53,11,1,2,,,,,172.12
CID_81784,Industrial,81784,C10H12O3,180.20,2.4,0,3,35.5,CCOC(=O)C1=CC=CC=C1OC,PubChem,,,,Structure_PubChem,180.203,1.8719,0,3,35.53,13,1,3,,,,,180.203
CID_81828,Industrial,81828,C12H18,162.27,4.4,0,0,0.0,CCC1=CC=C(C=C1)C(C)(C)C,PubChem,,,,Structure_PubChem,162.276,3.5465,0,0,0.0,12,1,1,,,,,162.276
CID_82138,Industrial,82138,C8H8Cl2Si,203.14,,0,0,0.0,C=C[Si](C1=CC=CC=C1)(Cl)Cl,PubChem,,,,Structure_PubChem,203.144,2.5386,0,0,0.0,11,1,2,,,,,203.144
CID_82139,Industrial,82139,C9H10Cl2Si,217.16,,0,0,0.0,C=CC[Si](C1=CC=CC=C1)(Cl)Cl,PubChem,,,,Structure_PubChem,217.171,2.9994,0,0,0.0,12,1,3,,,,,217.171
CID_82452,Industrial,82452,C9H12O2,152.19,1.3,2,2,40.5,C1=CC(=CC=C1CCCO)O,PubChem,,,,Structure_PubChem,152.193,1.3171,2,2,40.46,11,1,3,,,,,152.193
CID_83063,Industrial,83063,C10H10O3,178.18,1.3,0,3,43.4,CC(=O)C1=CC=C(C=C1)OC(=O)C,PubChem,,,,Structure_PubChem,178.187,1.8145,0,3,43.37,13,1,2,,,,,178.187
CID_83261,Industrial,83261,C10H16As2,286.08,,0,0,0.0,C[As](C)C1=CC=CC=C1[As](C)C,PubChem,,,,Structure_PubChem,286.082,1.6094,0,0,0.0,12,1,2,,,,,286.082
CID_84398,Industrial,84398,C13H18,174.28,4.4,0,0,0.0,CC=CC1=C(C=CC(=C1)C(C)C)C,PubChem,,,,Structure_PubChem,174.287,4.1515,0,0,0.0,13,1,2,,,,,174.287
CID_84820,Industrial,84820,C14H22,190.32,5,0,0,0.0,CCC1=CC(=CC(=C1)C(C)C)C(C)C,PubChem,,,,Structure_PubChem,190.33,4.4958,0,0,0.0,14,1,3,,,,,190.33
CID_85171,Industrial,85171,C7H7FS,142.20,2.3,1,2,1.0,C1=CC(=CC=C1CS)F,PubChem,,,,Structure_PubChem,142.198,2.2555,1,1,0.0,9,1,1,,,,,142.198
CID_86895,Industrial,86895,C15H22,202.33,5.5,0,0,0.0,CC1=CC=C(C=C1)[C@@]2(CCCC2(C)C)C,PubChem,,,,Structure_PubChem,202.341,4.4628,0,0,0.0,15,2,1,,,,,202.341
CID_87042,Industrial,87042,C9H11ClSi,182.72,,0,0,0.0,C[Si](C=C)(C1=CC=CC=C1)Cl,PubChem,,,,Structure_PubChem,182.726,2.4329,0,0,0.0,11,1,2,,,,,182.726
CID_87250,Industrial,87250,C13H10O3,214.22,3.2,1,3,46.5,C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)O,PubChem,,,,Structure_PubChem,214.22,2.6114,1,3,46.53,16,2,2,,,,,214.22
CID_87253,Industrial,87253,C12H10O3Se2,360.1,,0,3,43.4,C1=CC=C(C=C1)[Se](=O)O[Se](=O)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,360.129,0.6548,0,3,43.37,17,2,4,,,,,360.129
CID_88025,Industrial,88025,C8H8,112.20,2.9,0,0,0.0,[2H]C1=C(C(=C(C(=C1[2H])[2H])C(=C([2H])[2H])[2H])[2H])[2H],PubChem,,,,Structure_PubChem,112.2008,2.3296,0,0,0.0,8,1,1,,,,,112.2008
CID_88345,Industrial,88345,C11H16O,164.24,4,1,1,20.2,CCCCCC1=CC(=CC=C1)O,PubChem,,,,Structure_PubChem,164.248,3.1249,1,1,20.23,12,1,4,,,,,164.248
CID_88492,Industrial,88492,C12H10SSn,304.98,,0,1,32.1,C1=CC=C(C=C1)[Sn](=S)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,304.99,1.9898,0,1,0.0,14,2,2,,,,,304.99
CID_89965,Industrial,89965,C6H5IO2,236.01,1.3,2,2,40.5,C1=CC(=C(C=C1O)I)O,PubChem,,,,Structure_PubChem,236.008,1.7024,2,2,40.46,9,1,0,,,,,236.008
CID_90232,Industrial,90232,C11H14O3,194.23,3.2,0,3,35.5,CCOC1=CC=C(C=C1)C(=O)OCC,PubChem,,,,Structure_PubChem,194.23,2.262,0,3,35.53,14,1,4,,,,,194.23
CID_90479,Industrial,90479,C11H16NO4PS,289.29,2.4,1,6,103.0,CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC,PubChem,,,,Structure_PubChem,289.293,2.4602,1,5,70.78,18,1,5,,,,,289.293
CID_90596,Industrial,90596,C9H12S,152.26,3.2,1,1,1.0,C1=CC=C(C=C1)CCCS,PubChem,,,,Structure_PubChem,152.262,2.549,1,1,0.0,10,1,3,,,,,152.262
CID_91481,Industrial,91481,C18H15Sn+,350.0,,0,0,0.0,C1=CC=C(C=C1)[Sn+](C2=CC=CC=C2)C3=CC=CC=C3,PubChem,,,,Structure_PubChem,350.029,2.2028,0,0,0.0,19,3,3,,,,,350.029
CID_92078,Industrial,92078,C10H16SeSi,243.29,,0,0,0.0,C[Si](C)(C)C[Se]C1=CC=CC=C1,PubChem,,,,Structure_PubChem,243.284,2.3118,0,0,0.0,12,1,3,,,,,243.284
CID_92125,Industrial,92125,C6H5IO,220.01,2,0,1,17.1,C1=CC=C(C=C1)I=O,PubChem,,,,Structure_PubChem,220.009,2.1724,0,1,17.07,8,1,1,,,,,220.009
CID_92139,Industrial,92139,C15H22,202.33,5.4,0,0,0.0,CC1=CC=C(C=C1)C(C)CCC=C(C)C,PubChem,,,,Structure_PubChem,202.341,4.8449,0,0,0.0,15,1,4,,,,,202.341
CID_92244,Industrial,92244,C36H28Cu2O16,843.7,,0,16,266.0,CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].CC(=O)OC1=CC=CC=C1C(=O)[O-].[Cu+2].[Cu+2],PubChem,,,,Structure_PubChem,843.696,-0.1034,0,16,265.72,54,4,8,,,,,843.696
CID_93029,Industrial,93029,C9H10O,134.17,2.6,1,1,20.2,CC=CC1=CC=CC=C1O,PubChem,,,,Structure_PubChem,134.178,2.4253,1,1,20.23,10,1,1,,,,,134.178
CID_93144,Industrial,93144,C10H14O,150.22,3.3,1,1,20.2,CC(C)CC1=CC=CC=C1O,PubChem,,,,Structure_PubChem,150.221,2.5907,1,1,20.23,11,1,2,,,,,150.221
CID_94097,Industrial,94097,C11H10O6,238.19,1.2,1,6,89.9,CC(=O)OC1=C(C=C(C=C1)C(=O)O)OC(=O)C,PubChem,,,,Structure_PubChem,238.195,1.2354,1,5,89.9,17,1,3,,,,,238.195
CID_94242,Industrial,94242,C9H9Cl,152.62,3.2,0,0,0.0,C1=CC=C(C=C1)C=CCCl,PubChem,,,,Structure_PubChem,152.624,2.9386,0,0,0.0,10,1,2,,,,,152.624
CID_94392,Industrial,94392,C6H4F2O,130.09,2,1,3,20.2,C1=CC(=C(C(=C1)F)O)F,PubChem,,,,Structure_PubChem,130.093,1.6704,1,1,20.23,9,1,0,,,,,130.093
CID_94525,Industrial,94525,C16H12O3,252.26,3.5,0,3,35.5,COC1=CC=CC2=C1C(=O)C=C(O2)C3=CC=CC=C3,PubChem,,,,Structure_PubChem,252.269,3.4686,0,3,39.44,19,3,2,,,,,252.269
CID_94911,Industrial,94911,C7H9AsO3,216.07,,2,3,57.5,C1=CC=C(C=C1)C[As](=O)(O)O,PubChem,,,,Structure_PubChem,216.068,0.1223,2,1,57.53,11,1,2,,,,,216.068
CID_94952,Industrial,94952,C6H4F2O,130.09,2,1,3,20.2,C1=CC(=C(C=C1F)O)F,PubChem,,,,Structure_PubChem,130.093,1.6704,1,1,20.23,9,1,0,,,,,130.093
CID_95334,Industrial,95334,C10H11N,145.20,2.5,0,1,23.8,CCC(C#N)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,145.205,2.7038,0,1,23.79,11,1,2,,,,,145.205
CID_95695,Industrial,95695,C8H8O3,152.15,1.8,1,3,46.5,COC1=CC(=C(C=C1)O)C=O,PubChem,,,,Structure_PubChem,152.149,1.2133,1,3,46.53,11,1,2,,,,,152.149
CID_95955,Industrial,95955,C14H14Se2,340.2,,0,0,0.0,C1=CC=C(C=C1)C[Se][Se]CC2=CC=CC=C2,PubChem,,,,Structure_PubChem,340.186,2.7102,0,0,0.0,16,2,5,,,,,340.186
CID_96294,Industrial,96294,C11H16O,164.24,4,1,1,20.2,CC(C)CCC1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,164.248,2.9808,1,1,20.23,12,1,3,,,,,164.248
CID_96382,Industrial,96382,C9H5N,127.14,2.2,0,1,23.8,C1=CC=C(C=C1)C#CC#N,PubChem,,,,Structure_PubChem,127.146,1.5617,0,1,23.79,10,1,0,,,,,127.146
